Timestamp,X,Y,BTN_TOUCH,TOUCH_MAJOR,TOUCH_MINOR,TRACKING_ID,PRESSURE,FINGER
0.0,501,1184,DOWN,9,-420,12471,20,0
0.01570299999730196,500,1184,HELD,9,-420,12471,20,0
0.03263600000354927,497,1184,HELD,9,-420,12471,20,0
0.041603999998187646,494,1184,HELD,9,-420,12471,20,0
0.04981299999781186,491,1184,HELD,9,-420,12471,20,0
0.05859000000054948,489,1185,HELD,9,-420,12471,20,0
0.06681599999865284,485,1184,HELD,9,-420,12471,20,0
0.07514100000116741,481,1186,HELD,9,-420,12471,20,0
0.08265599999867845,476,1184,HELD,9,-420,12471,20,0
0.09169300000212388,472,1187,HELD,9,-420,12471,20,0
0.099621000001207,467,1184,HELD,9,-420,12471,20,0
0.10837200000241864,462,1187,HELD,9,-420,12471,20,0
0.11642700000084005,457,1186,HELD,9,-420,12471,20,0
0.12508399999933317,454,1187,HELD,9,-420,12471,20,0
0.13346799999999348,450,1185,HELD,9,-420,12471,20,0
0.1415019999985816,448,1184,HELD,9,-420,12471,20,0
0.1491600000008475,446,1183,HELD,9,-420,12471,20,0
0.15812900000310037,445,1182,HELD,9,-420,12471,20,0
0.16639800000120886,444,1180,HELD,9,-420,12471,20,0
0.17483699999866076,443,1179,HELD,9,-420,12471,20,0
0.18309099999896716,442,1178,HELD,9,-420,12471,20,0
0.19135300000198185,441,1179,HELD,9,-420,12471,20,0
0.19893800000136252,439,1177,HELD,9,-420,12471,20,0
0.2080389999973704,438,1179,HELD,9,-420,12471,20,0
0.21586699999897974,435,1177,HELD,9,-420,12471,20,0
0.2247060000008787,433,1179,HELD,9,-420,12471,20,0
0.2330569999976433,425,1181,HELD,9,-420,12471,20,0
0.2413799999994808,415,1184,HELD,9,-420,12471,20,0
0.2499900000038906,405,1186,HELD,9,-420,12471,20,0
0.2581849999987753,395,1189,HELD,9,-420,12471,20,0
0.2657330000001821,405,1186,UP,9,-420,4294967295,20,0
1.231762000003073,361,281,DOWN,10,-420,12472,26,0
1.2812209999974584,362,279,HELD,9,-420,4294967295,20,0
1.2902459999968414,364,278,HELD,10,-420,12472,26,0
1.298334999999497,366,276,HELD,9,-420,4294967295,20,0
1.3070500000030734,369,274,HELD,10,-420,12472,26,0
1.3151100000031875,371,271,HELD,11,-420,4294967295,20,0
1.3235990000030142,374,269,HELD,10,-420,12472,26,0
1.3310229999988223,377,265,HELD,11,-420,4294967295,20,0
1.3401470000026166,381,262,HELD,10,-420,12472,26,0
1.3481030000039027,384,258,HELD,11,-420,4294967295,20,0
1.356803000002401,388,254,HELD,10,-420,12472,26,0
1.3650669999988168,391,250,HELD,11,-420,4294967295,20,0
1.3735359999991488,394,246,HELD,10,-420,12472,26,0
1.3818079999982729,397,242,HELD,11,-420,4294967295,20,0
1.390146999998251,400,239,HELD,10,-420,12472,26,0
1.3979600000020582,402,235,HELD,11,-420,4294967295,20,0
1.4068219999971916,405,233,HELD,10,-420,12472,26,0
1.4148219999988214,407,230,HELD,11,-420,4294967295,20,0
1.4234060000017053,409,227,HELD,10,-420,12472,26,0
1.4315839999981108,410,223,HELD,11,-420,4294967295,20,0
1.4400170000008075,412,220,HELD,10,-420,12472,26,0
1.448515000003681,413,217,HELD,11,-420,4294967295,20,0
1.4568569999973988,414,215,HELD,10,-420,12472,26,0
1.464442999997118,415,212,HELD,11,-420,4294967295,20,0
1.4733919999998761,416,210,HELD,10,-420,12472,26,0
1.481313999996928,415,207,HELD,11,-420,4294967295,20,0
1.4899740000037127,417,205,HELD,10,-420,12472,26,0
1.4982589999999618,415,203,HELD,11,-420,4294967295,20,0
1.5068329999994603,417,202,HELD,10,-420,12472,26,0
1.5143860000025597,415,200,HELD,11,-420,4294967295,20,0
1.5233430000007502,417,198,HELD,10,-420,12472,26,0
1.5310860000026878,416,197,HELD,11,-420,4294967295,20,0
1.5400290000034147,417,196,HELD,10,-420,12472,26,0
1.5480309999984456,415,195,HELD,11,-420,4294967295,20,0
1.5568160000038915,417,194,HELD,10,-420,12472,26,0
1.5649540000013076,414,193,HELD,11,-420,4294967295,20,0
1.5735120000026654,417,192,HELD,10,-420,12472,26,0
1.5810629999978119,412,190,HELD,11,-420,4294967295,20,0
1.5901379999995697,411,189,HELD,10,-420,12472,26,0
1.5980810000037309,409,187,HELD,11,-420,4294967295,20,0
1.606526000003214,407,185,HELD,10,-420,12472,26,0
1.6147169999967446,405,183,HELD,11,-420,4294967295,20,0
1.6235040000028675,403,182,HELD,10,-420,12472,26,0
1.631929000002856,401,180,HELD,11,-420,4294967295,20,0
1.6401150000019697,399,178,HELD,10,-420,12472,26,0
1.6477630000008503,397,176,HELD,11,-420,4294967295,20,0
1.6567330000034417,395,175,HELD,10,-420,12472,26,0
1.6645360000038636,393,174,HELD,11,-420,4294967295,20,0
1.673173000002862,392,173,HELD,10,-420,12472,26,0
1.681469000002835,391,172,HELD,11,-420,4294967295,20,0
1.6898609999989276,390,171,HELD,10,-420,12472,26,0
1.697332000003371,389,170,HELD,11,-420,4294967295,20,0
1.7064959999988787,388,171,HELD,10,-420,12472,26,0
1.7142820000008214,387,169,HELD,11,-420,4294967295,20,0
1.7312939999974333,386,171,HELD,10,-420,12472,26,0
1.7482190000009723,387,168,HELD,11,-420,4294967295,20,0
1.7641640000001644,385,171,HELD,10,-420,12472,26,0
1.7810850000023493,384,167,HELD,11,-420,4294967295,20,0
1.7979839999970864,383,166,HELD,10,-420,12472,26,0
1.8138640000033774,382,165,HELD,11,-420,4294967295,20,0
1.8307839999979478,381,166,HELD,10,-420,12472,26,0
1.8477449999991222,380,165,HELD,11,-420,4294967295,20,0
1.8646809999991092,381,164,HELD,10,-420,12472,26,0
1.8975890000001527,379,165,HELD,11,-420,4294967295,20,0
1.9314210000011371,378,163,HELD,10,-420,12472,26,0
1.9473030000008293,379,162,HELD,11,-420,4294967295,20,0
1.9643419999993057,379,162,HELD,11,-420,4294967295,20,0
1.9643419999993057,528,1804,,-420,-420,12473,31,1
1.9812089999977616,377,162,HELD,11,-420,4294967295,20,0
2.014000000002852,377,162,HELD,11,-420,4294967295,20,0
2.014000000002852,527,1802,HELD,-420,-420,12473,31,1
2.0228120000028866,377,1799,HELD,11,-420,4294967295,20,0
2.030977000002167,525,1795,HELD,11,-420,4294967295,20,0
2.039615000001504,524,1791,HELD,11,-420,4294967295,20,0
2.0479090000008,522,1786,HELD,11,-420,4294967295,20,0
2.056296000002476,522,163,HELD,11,-420,4294967295,20,0
2.056296000002476,520,1781,HELD,-420,-420,12473,31,1
2.0637970000025234,517,1775,HELD,11,-420,4294967295,20,0
2.072893999997177,517,164,HELD,11,-420,4294967295,20,0
2.072893999997177,514,1769,HELD,-420,-420,12473,31,1
2.0807409999979427,511,1763,HELD,11,-420,4294967295,20,0
2.0894570000018575,511,165,HELD,11,-420,4294967295,20,0
2.0894570000018575,510,1757,HELD,-420,-420,12473,31,1
2.0979129999977886,511,167,HELD,11,-420,4294967295,20,0
2.0979129999977886,509,1750,HELD,-420,-420,12473,31,1
2.1062650000021677,511,169,HELD,11,-420,4294967295,20,0
2.1062650000021677,509,1744,HELD,-420,-420,12473,31,1
2.113579999997455,511,171,HELD,11,-420,4294967295,20,0
2.113579999997455,508,1737,HELD,-420,-420,12473,31,1
2.122762999999395,378,174,HELD,11,-420,4294967295,20,0
2.122762999999395,508,1732,HELD,-420,-420,12473,31,1
2.1307490000035614,378,175,HELD,11,-420,4294967295,20,0
2.1307490000035614,507,1726,HELD,-420,-420,12473,31,1
2.139600000002247,379,177,HELD,11,-420,4294967295,20,0
2.139600000002247,507,1722,HELD,-420,-420,12473,31,1
2.1474509999970905,379,179,HELD,11,-420,4294967295,20,0
2.1474509999970905,506,1717,HELD,-420,-420,12473,31,1
2.156066000003193,380,182,HELD,11,-420,4294967295,20,0
2.156066000003193,505,1713,HELD,-420,-420,12473,31,1
2.1643869999970775,381,184,HELD,11,-420,4294967295,20,0
2.1643869999970775,504,1709,HELD,-420,-420,12473,31,1
2.1729300000006333,382,186,HELD,11,-420,4294967295,20,0
2.1729300000006333,503,1707,HELD,-420,-420,12473,31,1
2.1802739999984624,382,188,HELD,11,-420,4294967295,20,0
2.1802739999984624,502,1703,HELD,-420,-420,12473,31,1
2.1892700000025798,383,190,HELD,11,-420,4294967295,20,0
2.1892700000025798,501,1700,HELD,-420,-420,12473,31,1
2.197234999999637,383,191,HELD,11,-420,4294967295,20,0
