Timestamp,X,Y,BTN_TOUCH,TOUCH_MAJOR,TOUCH_MINOR,TRACKING_ID,PRESSURE,FINGER
0.0,390,335,DOWN,12,3,14945,43,0
0.0338049999991199,390,332,HELD,12,3,14945,43,0
0.04211400000349386,391,328,HELD,12,3,14945,43,0
0.04964099999779137,390,324,HELD,12,3,14945,43,0
0.058763000000908505,391,320,HELD,12,3,14945,43,0
0.06664399999863235,390,313,HELD,12,3,14945,43,0
0.07532399999763584,392,305,HELD,12,3,14945,43,0
0.08366299999761395,391,296,HELD,12,3,14945,43,0
0.09192400000029011,392,287,HELD,12,3,14945,43,0
0.09943400000338443,389,278,HELD,12,3,14945,43,0
0.10855799999990268,388,269,HELD,12,3,14945,43,0
0.11669999999867287,386,260,HELD,12,3,14945,43,0
0.12532300000020768,385,253,HELD,12,3,14945,43,0
0.13365100000373786,383,245,HELD,12,3,14945,43,0
0.14216799999849172,382,239,HELD,12,3,14945,43,0
0.15060600000288105,380,233,HELD,12,3,14945,43,0
0.15889700000116136,378,229,HELD,12,3,14945,43,0
0.16645900000003166,376,224,HELD,12,3,14945,43,0
0.17551700000331039,375,221,HELD,12,3,14945,43,0
0.1834759999983362,373,217,HELD,12,3,14945,43,0
0.19204400000307942,375,214,HELD,12,3,14945,43,0
0.20041700000001583,371,211,HELD,12,3,14945,43,0
0.2086669999989681,370,209,HELD,12,3,14945,43,0
0.21634400000039022,369,207,HELD,12,3,14945,43,0
0.2251620000024559,368,205,HELD,12,3,14945,43,0
0.2330149999979767,367,204,HELD,12,3,14945,43,0
0.24999100000422914,366,205,HELD,11,2,14945,43,0
0.26689099999930477,365,204,HELD,12,3,14945,43,0
0.28285699999833014,366,205,UP,11,2,4294967295,43,0
0.9154110000017681,368,312,DOWN,10,3,14946,29,0
0.9661810000034166,370,311,HELD,11,2,4294967295,43,0
0.9743010000020149,372,312,HELD,10,3,14946,29,0
0.9820069999987027,373,310,HELD,11,2,4294967295,43,0
0.9910170000002836,375,309,HELD,10,3,14946,29,0
0.9992820000043139,378,306,HELD,11,2,4294967295,43,0
1.007738000000245,383,304,HELD,10,3,14946,29,0
1.01623500000278,388,299,HELD,11,2,4294967295,43,0
1.0244910000037635,394,294,HELD,10,3,14946,29,0
1.0321180000028107,399,288,HELD,11,2,4294967295,43,0
1.0411299999977928,406,283,HELD,10,3,14946,29,0
1.048780999997689,412,278,HELD,11,2,4294967295,43,0
1.057766999998421,418,275,HELD,10,3,14946,29,0
1.0660019999995711,422,271,HELD,11,2,4294967295,43,0
1.0744059999997262,427,269,HELD,10,3,14946,29,0
1.0829500000036205,431,267,HELD,11,2,4294967295,43,0
1.0910789999979897,435,266,HELD,10,3,14946,29,0
1.0988199999992503,438,264,HELD,11,2,4294967295,43,0
1.107495000003837,441,266,HELD,10,3,14946,29,0
1.1155520000029355,442,264,HELD,11,2,4294967295,43,0
1.1241530000042985,443,266,HELD,10,3,14946,29,0
1.1325209999995423,444,263,HELD,11,2,4294967295,43,0
1.1407760000001872,445,262,HELD,10,3,14946,29,0
