Timestamp,X,Y,BTN_TOUCH,TOUCH_MAJOR,TOUCH_MINOR,TRACKING_ID,PRESSURE,FINGER
0.0,665,1812,DOWN,11,-420,7954,42,0
0.34932900000058,665,1812,UP,11,-420,4294967295,42,0
0.8492010000009032,367,301,DOWN,9,-420,7955,22,0
0.8661960000026738,665,1812,HELD,10,-420,4294967295,42,0
0.8828660000035597,370,300,HELD,9,-420,7955,22,0
0.8911620000035327,375,299,HELD,10,-420,4294967295,42,0
0.898761000000377,380,297,HELD,9,-420,7955,22,0
0.9079369999999471,386,295,HELD,10,-420,4294967295,42,0
0.9157030000023951,394,291,HELD,9,-420,7955,22,0
0.9244700000017474,404,287,HELD,10,-420,4294967295,42,0
0.9326540000001842,413,282,HELD,9,-420,7955,22,0
0.9410770000031334,424,277,HELD,10,-420,4294967295,42,0
0.9485039999999572,433,271,HELD,9,-420,7955,22,0
0.9577490000010584,443,266,HELD,10,-420,4294967295,42,0
0.9654540000010456,451,260,HELD,9,-420,7955,22,0
0.9743510000007518,460,256,HELD,10,-420,4294967295,42,0
0.9824470000021392,467,251,HELD,9,-420,7955,22,0
0.9910020000024815,475,248,HELD,10,-420,4294967295,42,0
0.9993260000010196,481,244,HELD,9,-420,7955,22,0
1.0076800000024377,486,242,HELD,10,-420,4294967295,42,0
1.0152000000016415,490,239,HELD,9,-420,7955,22,0
1.0243810000029043,494,237,HELD,10,-420,4294967295,42,0
1.0322370000030787,497,234,HELD,9,-420,7955,22,0
1.0408970000025874,500,232,HELD,10,-420,4294967295,42,0
1.0491600000023027,503,230,HELD,9,-420,7955,22,0
1.0575530000023718,506,229,HELD,10,-420,4294967295,42,0
1.0660470000002533,508,227,HELD,9,-420,7955,22,0
1.0742230000032578,511,226,HELD,10,-420,4294967295,42,0
1.0821470000009867,513,224,HELD,9,-420,7955,22,0
1.0910400000029767,516,226,HELD,10,-420,4294967295,42,0
1.0990570000030857,518,222,HELD,9,-420,7955,22,0
1.1075570000029984,520,221,HELD,10,-420,4294967295,42,0
1.1157670000029611,522,220,HELD,9,-420,7955,22,0
1.1241470000022673,524,219,HELD,10,-420,4294967295,42,0
1.131665000000794,525,218,HELD,9,-420,7955,22,0
1.1407580000013695,527,219,HELD,10,-420,4294967295,42,0
