Timestamp,X,Y,BTN_TOUCH,TOUCH_MAJOR,TOUCH_MINOR,TRACKING_ID,PRESSURE,FINGER
0.0,404,278,DOWN,10,2,13245,32,0
0.08272800000122515,405,276,HELD,10,2,13245,32,0
0.09182200000213925,407,273,HELD,10,2,13245,32,0
0.09948200000508223,408,271,HELD,10,2,13245,32,0
0.10843400000157999,409,270,HELD,10,2,13245,32,0
0.11674500000663102,412,267,HELD,10,2,13245,32,0
0.12503300000389572,417,264,HELD,10,2,13245,32,0
0.13336300000082701,421,261,HELD,10,2,13245,32,0
0.1416670000035083,427,259,HELD,10,2,13245,32,0
0.14924100000644103,432,255,HELD,10,2,13245,32,0
0.15835500000684988,438,252,HELD,10,2,13245,32,0
0.16616500000236556,443,249,HELD,10,2,13245,32,0
0.17500200000358745,449,248,HELD,10,2,13245,32,0
0.1831330000059097,454,246,HELD,10,2,13245,32,0
0.19161000000167405,459,244,HELD,10,2,13245,32,0
0.20002000000386033,464,241,HELD,10,2,13245,32,0
0.20827900000585942,469,239,HELD,10,2,13245,32,0
0.21587800000270363,474,236,HELD,10,2,13245,32,0
0.22513400000025285,479,235,HELD,10,2,13245,32,0
0.23282100000506034,482,233,HELD,10,2,13245,32,0
0.24162900000374066,486,232,HELD,11,2,13245,32,0
0.24975000000267755,489,230,HELD,10,2,13245,32,0
0.2581879999997909,493,229,HELD,11,2,13245,32,0
0.2668820000035339,495,227,HELD,10,2,13245,32,0
0.2750690000029863,498,229,HELD,11,2,13245,32,0
0.2828090000039083,499,226,HELD,10,2,13245,32,0
0.2917379999998957,501,225,HELD,11,2,13245,32,0
0.2994780000008177,502,224,HELD,10,2,13245,32,0
0.30819500000507105,504,225,HELD,11,2,13245,32,0
0.3166140000030282,505,224,HELD,10,2,13245,32,0
0.3250190000035218,506,225,HELD,11,2,13245,32,0
0.33233400000608526,505,223,HELD,10,2,13245,32,0
0.3661710000014864,506,222,HELD,11,2,13245,32,0
0.38309100000333274,505,223,HELD,10,2,13245,32,0
0.39150500000687316,504,222,HELD,11,2,13245,32,0
0.3990170000033686,501,223,HELD,10,2,13245,32,0
0.40804600000410574,497,222,HELD,11,2,13245,32,0
0.4159250000011525,493,221,HELD,10,2,13245,32,0
0.42477900000085356,490,222,HELD,11,2,13245,32,0
0.43280500000400934,486,221,HELD,10,2,13245,32,0
0.44242099999974016,484,222,HELD,11,2,13245,32,0
0.45084300000598887,481,221,HELD,10,2,13245,32,0
0.4582430000009481,479,222,HELD,11,2,13245,32,0
0.46670100000483217,476,221,HELD,10,2,13245,32,0
0.4746480000030715,473,222,HELD,11,2,13245,32,0
0.4825840000048629,470,221,HELD,10,2,13245,32,0
0.4912960000001476,467,223,HELD,11,2,13245,32,0
0.4994670000014594,464,221,HELD,10,2,13245,32,0
0.5079050000058487,461,224,HELD,11,2,13245,32,0
0.5164360000053421,457,221,HELD,10,2,13245,32,0
0.5247460000027786,454,224,HELD,11,2,13245,32,0
0.532271000003675,451,223,HELD,10,2,13245,32,0
0.5414520000049379,449,224,HELD,11,2,13245,32,0
